0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
1	19	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
0	20	0
